mean_red,std_red,skewness_red,kurtosis_red,entropy_red,range_red,mean_green,std_green,skewness_green,kurtosis_green,entropy_green,range_green,mean_blue,std_blue,skewness_blue,kurtosis_blue,entropy_blue,range_blue,contrast_0_deg,correlation_0_deg,asm_0_deg,entropy_0_deg,contrast_45_deg,correlation_45_deg,asm_45_deg,entropy_45_deg,contrast_90_deg,correlation_90_deg,asm_90_deg,entropy_90_deg,contrast_135_deg,correlation_135_deg,asm_135_deg,entropy_135_deg,image_name
125.7914,37.27387672405434,0.016826087506542332,-1.104789026823602,7.109373911328823,183,126.3362,35.153670783575365,0.050159723674979916,-1.0844359685086549,7.036482694690724,182,126.3748,32.22994764128543,0.06544608852153737,-1.0208406890419588,6.933968285367948,183,186.5620202020204,0.9259049592923648,0.0002764411794714826,12.268782187469366,430.8644015916743,0.8286912551463843,0.00020328004485465232,12.67151693187796,314.5817171717174,0.8744564735582344,0.00023733802673196622,12.50315381640245,471.5827976737068,0.8124981264088339,0.00020237956224698455,12.687158704275202,image123.jpg
126.0765,33.53419221854017,0.22383759993027125,-0.5616331800253977,7.043542713440748,187,125.9841,32.07258716084501,0.34238773075819084,-0.2254547946956289,6.981230815907547,198,128.3877,29.84236231785279,0.4057673080554085,-0.009131408159484433,6.882112969740812,196,145.47525252525264,0.9300118418077415,0.00031257524742373243,12.049339121641927,294.9419446995205,0.8582098525797008,0.00023256394746007736,12.437163154812737,154.56111111111127,0.9255040532544339,0.0002969186817671667,12.119522257558552,230.39608203244572,0.889248084095792,0.00025149490262821295,12.333468804442,image130.jpg
116.3222,52.22702353341611,0.40793337124143436,-0.8380580202975749,7.569389485994934,242,114.821,51.16719612212496,0.39977626234614966,-0.800480396967568,7.557608105319875,244,113.0268,49.28627478071355,0.3760688658177738,-0.7622135191401194,7.530912307761901,239,425.76343434343465,0.9189256649737272,0.0001581216202428324,12.964423487929887,1070.996224875013,0.7966126385881172,0.00011748955734263356,13.326373984806283,745.7744444444448,0.858327024033988,0.00013332823181308034,13.179168374216637,1003.5901438628712,0.8094194956022338,0.00012340775806470402,13.270130194568084,image132.jpg
184.0292,22.12200143205854,-0.5025967764328676,-0.4194357954153145,6.3536210307128815,149,179.9639,20.54533029157721,-0.6058826261881606,-0.19283281841847444,6.246530511736944,148,179.9856,17.933393227161446,-0.7282915335992884,0.34151826212471414,6.066328919652509,147,51.02676767676769,0.9403527524116635,0.0009306193245587186,10.72968872625634,115.73921028466486,0.8651231341745417,0.0006580601974392961,11.220516655745495,62.30767676767679,0.9271725907649487,0.000876798285889195,10.848505414783457,94.08458320579534,0.8903581493163639,0.0007148322425365893,11.108593279931396,image134.jpg
140.0846,35.84308082238467,-0.2357517207040478,-0.5903994252959821,7.103514748859849,171,139.4858,33.88112451439592,-0.33286245706287065,-0.4614137453553906,7.022598171539436,166,135.4398,31.27654034512129,-0.5833666717678508,-0.05441193431097169,6.892697756149966,164,18.095050505050533,0.9921941908661467,0.0007089072543617999,10.909047014409536,69.3110907050301,0.9701758190937131,0.000409058538562949,11.705730507630165,45.31969696969704,0.9805375248525282,0.0004924803591470258,11.452917640594395,53.020202020202035,0.9771861220952127,0.0004407992492077913,11.571536809215932,image136.jpg
115.0318,33.3052937047551,0.6409467524528214,0.36954640499050573,7.008719629371184,215,115.2179,31.29346288907637,0.6002252070792388,0.45874827204252133,6.928207092084719,215,115.5105,29.857724122076018,0.5254383441598018,0.5550911587714622,6.874057048486127,217,100.6370707070708,0.9496687968294111,0.0004691664115906541,11.700574117045294,273.9531680440772,0.863449761698054,0.0003047118632108414,12.245282457212241,237.6092929292931,0.8818372723675498,0.000333129272523212,12.15665993215833,351.12090602999706,0.8249795911068272,0.00028282961533433813,12.352675630124597,image137.jpg
122.3608,39.324254898980605,-0.15697032970796712,0.03967799998791577,7.306111602833558,245,121.284,39.535449207009144,-0.18880479476953466,0.06120008704455859,7.312671551805504,248,121.9305,38.68329186806624,-0.21244198377098175,0.08064068548673742,7.278761726032905,248,175.68626262626282,0.9432774347593382,0.00024401081522293654,12.41680454232887,632.3686358534844,0.7963733562771027,0.00015399293611473565,13.002314658358012,489.7208080808085,0.8421863532631177,0.00017146209570452004,12.893011627877616,567.2457912457912,0.8173589368546099,0.00016082723474980908,12.9574781139233,image14.jpg
173.8618,40.47311330698443,-0.754560378255116,0.20731525534412265,7.248890662564102,214,164.0365,40.60755308744914,-0.7157352697216783,0.23524421813985885,7.256482262506018,217,155.3887,38.50731115398737,-0.6365001990880862,0.27216443054961736,7.1846152533220256,215,114.74444444444458,0.9646559831115268,0.00030731558004285284,12.144715765585147,205.57524742373235,0.9367810042809769,0.00023561934220401348,12.464125255056473,192.08666666666684,0.940685701756936,0.0002479440873380268,12.392527904341765,377.28966431996747,0.8839765757309823,0.00019722130638456423,12.693942153621201,image140.jpg
176.6429,34.63872370036171,-0.42020647072550044,-0.14564568972984038,7.102511357400611,199,161.308,33.6694867201744,-0.5224685422796109,0.05686868698696257,7.051707218511762,198,147.2805,30.8131598468901,-0.6417448607885168,0.32738898929902893,6.9128104891033075,192,99.98505050505062,0.9548337648345736,0.0003172125293337415,11.985184045654263,219.74982144679117,0.9003107268321622,0.00023372989025844483,12.389792821512712,182.1842424242426,0.9174316608859883,0.00025004591368227736,12.305051499563646,317.6252423222121,0.855955508323595,0.00019925650117992883,12.589831233436332,image145.jpg
113.294,38.25823524419285,0.06536706846269785,-0.19221064721083625,7.267918978544353,225,111.368,37.965586733250944,0.036358555012023085,-0.13684033776457571,7.257752117259106,224,111.9489,36.59658302068651,-0.007803073997830346,-0.06675323764048269,7.201937961549436,219,263.5200000000002,0.9081686863749917,0.00023910315273951646,12.520826628980782,651.2645648403226,0.7738323751167582,0.0001667922813878854,12.94821715156066,440.72444444444477,0.8468591946916287,0.00018960820324456695,12.784462298267767,553.1253953678197,0.8079082769836556,0.00017749397064432943,12.876267932839616,image15.jpg
116.5778,38.354010835374176,0.17592129641213264,-0.19767350962091434,7.263387900183447,222,116.2527,38.3866805377855,0.12924517169147842,-0.2184015835932005,7.271979924701897,220,117.1647,37.3150395137135,0.06936574643477003,-0.22164351731219734,7.239081487717291,219,155.59606060606077,0.9466751105802423,0.0002734618916437099,12.28466723771392,463.39577594123057,0.8411566739604486,0.0001772701512678571,12.833565719075372,346.00333333333356,0.881504342645831,0.00020047954290378542,12.69847029644376,423.25956535047453,0.854901810063986,0.00018404198868158942,12.790335957240575,image150.jpg
127.1206,21.32177421416895,-0.7736019080363702,0.9730081659170038,6.368388331737862,157,124.7849,20.35112851883158,-0.7828009185277534,1.0754109958823124,6.304260652367791,149,122.2537,18.372706287044377,-0.7956686639685663,1.1695374840361517,6.158337299857294,138,84.46868686868692,0.8975560243938426,0.00062015100499949,11.179959963156888,134.22956841138662,0.837682711492386,0.0005125723976305086,11.437902839611969,90.04878787878792,0.8915345623097759,0.0006135955514743394,11.220441330613921,180.19089888786863,0.7820704850086627,0.00046063068698359475,11.583044364648678,image152.jpg
122.2423,20.950107176575493,-0.5874833472459305,0.37652466593744593,6.360118061519742,139,122.0458,19.760326474023653,-0.6528662069068127,0.6934110476463631,6.2725485000983925,141,121.9463,17.593647044032686,-0.7924828351222499,1.3863841801260426,6.08217886181151,146,32.45232323232325,0.9586813541913876,0.0009577339047036016,10.579188306963916,69.24426078971536,0.9117725226627666,0.0006995812943258009,11.034964563658189,50.15656565656568,0.9361217983111363,0.0008198908274665851,10.824918492828154,84.61942658912358,0.8921593224254245,0.0006549787771864678,11.130866535468833,image157.jpg
112.2825,39.304377539276715,0.04519584809017538,-0.13021975146119935,7.3058779649333285,255,110.3306,39.49123071822402,0.022602175880920002,-0.12000761796636983,7.314438822913415,254,110.0649,39.00543408283005,-0.005345748144896655,-0.10027398144712674,7.2927120215599155,255,284.5821212121215,0.9080048504270127,0.00021468727680848903,12.601060006460505,735.3394551576371,0.7626553909163768,0.00015214512498339442,13.026145564954543,506.5966666666669,0.8367407911550644,0.00017241607999183764,12.871763047195005,631.2340577492093,0.7962731191409579,0.0001586723226135407,12.970654073293431,image16.jpg
147.0143,34.67989180360861,-0.06969532702055267,-0.5530332781813354,7.029995844257426,189,149.1701,30.25682015661923,-0.16108230652178454,-0.40805124257132164,6.857032507436704,166,148.4907,26.40352085442394,-0.4118731363271807,-0.021426493498236443,6.691145213434237,152,71.71434343434353,0.9628217168393203,0.0004581318232833385,11.607693859838166,109.1935516784002,0.9432010880193611,0.00036619973051938874,11.882789044210137,92.16606060606071,0.9520518898085626,0.00040249974492398736,11.761899331343702,195.604938271605,0.8982406458926866,0.0003082981783361769,12.134450767324967,image161.jpg
153.1422,36.189716483553724,-0.4601768960431625,-0.4867974053467945,7.079472514828253,200,153.5771,31.7171035182912,-0.5360304073341319,-0.19060470881549163,6.898542213092587,192,150.0272,27.51617451899882,-0.7630911093112533,0.30577881381289496,6.683208771834162,166,73.43131313131322,0.9652209247411123,0.00041911539638812373,11.661600608120938,122.51321293745538,0.9419851626518104,0.0003416784960412234,11.934174080706068,97.02969696969706,0.9540020506608176,0.00039062340577492103,11.790926079019517,201.12702785430065,0.9047983796097272,0.00028430265913763266,12.200837094976984,image167.jpg
190.4227,37.13709768829546,0.04866333355155931,-1.1322719941496633,7.04340676682884,159,187.172,35.0241376196474,0.08190680684163835,-1.0598922917431381,7.021542776420076,158,187.7495,31.83235696190277,0.09505686627958387,-0.9130816727974245,6.930974750561409,157,117.38040404040413,0.9528615718325143,0.00032949188858279784,11.971338069593301,176.94480155086217,0.9291491696225348,0.0002755528830480984,12.205612784420467,120.5557575757577,0.9514973450465872,0.00032330374451586583,12.00824202251012,262.4981124375064,0.8948918040778238,0.00023511444733150617,12.412869260403316,image169.jpg
162.6212,50.40334027185103,-0.5674710587939797,-0.6475911496033295,7.478332790614379,222,148.676,49.712304553299475,-0.5221209530763943,-0.7061850626459969,7.461382572312626,226,135.1012,45.93985370634086,-0.48504551573186167,-0.7688233258823893,7.348771459778805,217,119.87272727272742,0.9752777683429075,0.00028276196306499345,12.258018616246668,233.1743699622488,0.9518940505701968,0.00021537670138771446,12.597931118780926,235.03070707070728,0.9515504965972656,0.00021790123456790134,12.600464305869329,440.5110702989492,0.9091233504552416,0.00017858704201779887,12.85645329229168,image17.jpg
130.167,37.27303731922045,0.3823270870686913,-0.9163609365104048,7.079987212880325,163,129.1149,34.34165834653301,0.38816575984050516,-0.913453506773398,6.9682155589193435,152,128.7809,30.750494226759997,0.383173691743679,-0.889462945653305,6.8290690357260555,144,75.95686868686877,0.9684485596619291,0.0004347515559636772,11.665006946905883,247.6815631058056,0.897061052112983,0.00026209769495086707,12.335364718246954,155.75616161616176,0.9354026476117592,0.0003061269258238955,12.102845776207898,194.820018365473,0.9190348867937342,0.0002693379915246577,12.244423032263246,image176.jpg
135.7555,38.60087200763734,0.06513080374645107,-0.9725787815482017,7.178716023543207,191,135.8404,33.92131671736815,0.03218400892694608,-0.9021772457578359,7.019794422280601,182,133.546,29.34278248564713,-0.07715649929724992,-0.7766678958823339,6.848238492510793,168,142.27979797979816,0.9410776116034044,0.000275645342312009,12.179526346823915,193.841954902561,0.9197010217967307,0.0002460503661679794,12.332169002206333,98.28101010101024,0.9591833811264008,0.00032047240077543116,11.96521675290058,251.42669115396393,0.8958334863248625,0.0002186559155081229,12.483218644951013,image18.jpg
155.3993,31.362908977166008,-0.7648987961460585,0.26136290118606764,6.891242686530186,171,147.3109,31.469662235079678,-0.8160178550867007,0.39108330839074057,6.884090423684011,180,138.7592,27.86682284294354,-0.8473794229695766,0.5260866745678343,6.704729424875511,167,79.39181818181825,0.9586385940442048,0.00044137332925211717,11.636940941252591,156.83726150392823,0.9181368196359804,0.00031474729943964684,12.046083980572703,78.43030303030311,0.9589169496132697,0.0004358381797775738,11.660119479889868,145.9336802367106,0.9238286745787205,0.000329139405856995,12.009466983274997,image182.jpg
137.4176,27.69218680855667,-0.09475622434481015,0.4751186404548138,6.784617135588495,191,134.8292,25.078561110239157,-0.07564823826266846,0.5850607832693933,6.639739271450305,183,133.3624,24.614464573498243,-0.1338622788658616,0.7466158345670468,6.6041349092894155,183,50.95535353535358,0.9612318255788249,0.0007044740332619122,11.134181423425794,96.36659524538315,0.9267957319923419,0.0005040776715281173,11.539670931633225,64.35262626262633,0.9513344108187484,0.0006139832670135701,11.304692497989741,116.19620446893177,0.9117400873969533,0.0004782707769106807,11.646195723239222,image183.jpg
127.7022,23.062088265376143,-0.6719863306364642,0.4098462032903982,6.483245989158182,170,127.0616,22.689799590124192,-0.7179672958281519,0.5691964975187629,6.456009102668762,163,125.8117,20.982889293660204,-0.6923736897516645,0.656745691376492,6.346345057045214,155,71.33838383838388,0.9294609692029483,0.0006252729313335375,11.212207497718309,160.50821344760743,0.8402594249475966,0.0004440316174121939,11.665797268948893,115.08070707070715,0.8852904117908762,0.0005205081114172024,11.475458242897748,179.2039587797164,0.821647988655639,0.000429800869149977,11.72085476318026,image185.jpg
149.9644,33.60414755115803,-0.00461680695464032,-0.7376837919641424,7.027332998568855,185,151.3074,29.330596741968957,-0.05418221194463042,-0.707132138708988,6.836901186331334,155,149.863,25.699241837065934,-0.19538784658555258,-0.4831327441052622,6.657635510712682,148,87.58161616161627,0.9517172968269956,0.0003865830017345169,11.75382404305097,146.5246403428222,0.9191994821354308,0.00032079562770617796,12.03141784304236,118.61808080808095,0.9345808156599699,0.00034545964697479855,11.910135877802169,237.69278645036223,0.8689271624264342,0.0002564605697248315,12.298483773137267,image186.jpg
133.7175,23.148345378233838,-1.0632996429737986,0.9348094618955796,6.356379902346577,150,131.4846,21.804718820475536,-1.085412983053159,1.1232849544312522,6.281918887189062,147,128.098,19.143463531973516,-1.0817727309683862,1.3839587563935911,6.119134257591291,141,40.5918181818182,0.9574236217570552,0.0009274971941638609,10.692700020461915,81.23875114784208,0.9151931382368937,0.0006960938761342554,11.095434269470395,56.51000000000001,0.9409457334176287,0.0008406846240179574,10.862161006484289,97.74308744005717,0.8979599856521234,0.0006514549232824735,11.188711222207615,image188.jpg
125.3505,29.250053841830788,0.8328809622779232,0.4277416358250834,6.781637888194175,173,129.5307,28.661176834003168,0.8043261685180014,0.4765125788961915,6.76026322614346,177,131.977,27.470174207674766,0.7080433067490125,0.45990970506675044,6.724493804283885,177,139.7811111111112,0.9144754736856839,0.0004650290786654424,11.692621499615333,376.2861952861954,0.7691761443104667,0.00031684495545635264,12.183342194052805,208.02181818181833,0.872382228792334,0.0003804764819916336,11.949764552174296,235.23824099581685,0.8556936467462509,0.00035112575576906683,12.037543210803996,image19.jpg
139.1947,42.15029527666444,0.16783579531159368,-1.223046781882282,7.21738151333003,184,135.9135,38.80289960492644,0.1721651205949766,-1.1492186261356399,7.136913926629812,181,131.7341,34.631895662669116,0.17861592085308792,-0.9689850463455705,7.030254948958613,190,102.57040404040416,0.9666604181438048,0.00032953780226507504,11.986871567586013,293.24140393837365,0.9047615403493752,0.0002224816653152661,12.510357072310917,186.42414141414156,0.9394761983721555,0.00027342618100193865,12.265588755039165,244.36639118457305,0.9206336316337741,0.00023115856997990239,12.458808108585202,image192.jpg
153.117,38.07745410344552,-1.0257417907185793,0.5886010322695912,7.062332296900634,216,149.0098,37.967877264340174,-0.9498887661609529,0.4907530839276699,7.088671351136184,216,142.2574,36.68991339918915,-0.8352920404459209,0.4460484285291799,7.080165501281526,219,148.21111111111122,0.9482061470002271,0.00030971329456177946,12.140152750651097,405.66809509233764,0.8583537321594772,0.00021572544320686902,12.607669639534803,231.61838383838398,0.9189700723902174,0.0002616824813794512,12.360704702003213,274.52015100499955,0.9041422898882895,0.00024295853571159427,12.461359570245307,image193.jpg
180.8849,28.409904117930424,-0.38268582033778825,-0.2980899465701299,6.7964114160449505,153,171.7602,27.71381778030591,-0.45048069336676444,-0.15220041973854537,6.768264563145267,153,167.3593,26.369467258744535,-0.5058442265129303,0.13525439204228995,6.708882540994719,161,42.74161616161621,0.9721120796320463,0.0006108458320579534,11.185186292748504,136.4526068768493,0.9107647694159108,0.0003833401306757458,11.842492313584483,85.52373737373745,0.944162631036142,0.00048687888990919304,11.538195440677736,106.37465564738295,0.9304293378035277,0.00041510686682948015,11.705932524481058,image195.jpg
117.7461,12.401041681649167,-0.4917146588854206,1.456743353745737,5.619407244200006,128,118.2758,11.995054579283915,-0.5002608348856935,1.5179812929263248,5.56911990041794,127,119.9668,11.126666066706596,-0.5261789338984664,1.6271491928505188,5.466104511357647,125,40.72545454545456,0.858869761531807,0.0015018467503315985,10.01632474787426,63.620140801958996,0.7796345624910981,0.0012096083971866588,10.30247287092008,40.39232323232324,0.8598039162883375,0.0014917559432710947,10.008343208961492,81.60779512294664,0.7173267503858313,0.0011262174615944952,10.417554135064668,image2.jpg
136.2162,38.93356980242115,0.23950196519098216,-0.9802725889022406,7.1899603252946624,185,133.7831,35.707095294773005,0.26928391320387796,-0.9157735650394474,7.079097943063355,176,132.2906,33.99889927100582,0.28399579641152495,-0.7414638684712727,7.043158286279239,186,76.57787878787889,0.9710789160896428,0.0003751249872461995,11.800465176095376,244.02183450668304,0.9079075488166848,0.00023874760837284758,12.41682340514018,195.82303030303046,0.926114217894323,0.0002590858075706561,12.310248883493799,273.3197632894603,0.8968600420112617,0.00021981665320471188,12.511706766713962,image202.jpg
127.0534,40.66041008696297,-0.11412643348957831,-0.307489524583314,7.3221983406988,225,122.7387,37.83760328443122,-0.08817916486695516,-0.28150236488422875,7.207490301921428,208,118.9176,36.95770840081944,-0.07892882236933481,-0.20926203203546834,7.172078371510062,204,46.21262626262631,0.9843402109523677,0.00048155290276502403,11.467959770156597,75.58922558922563,0.9744930036964153,0.00035745515953163287,11.859443470854416,44.10656565656573,0.985139112814406,0.00043245077032955825,11.626905871250061,95.93082338536888,0.9676281565360452,0.00031590803713623587,12.024771881828213,image203.jpg
122.0668,42.15581973773016,0.17077125187379721,-0.8270098272068882,7.365223897613175,202,122.7805,38.74912798696249,0.17605734059083808,-0.8014715101761309,7.249146877449416,188,119.8057,36.062888784871355,0.15606611436871828,-0.779718452809615,7.150465720034803,176,209.84929292929314,0.9322519744348796,0.00020784103662891545,12.541285040448546,420.1863075196409,0.8646017277375221,0.0001577041736827535,12.899878695571113,285.46767676767706,0.907872340254027,0.00017848688909294973,12.737761412334658,486.3399653096624,0.8432621966408244,0.0001519421260140358,12.95598436905156,image204.jpg
125.0051,39.43320014898613,0.40764215045262153,-0.41562046774241823,7.233499326741726,215,122.9301,36.792374400003055,0.44931193142864306,-0.2807985417577106,7.144692561879657,208,121.8251,34.93092483731285,0.4034799876853395,0.029464733729819503,7.087592164868938,219,57.53575757575763,0.9793424463937364,0.0005150494847464545,11.570070971072592,224.9825528007347,0.91928524355964,0.0002895181711196157,12.285967016516842,167.1536363636365,0.9399318738036708,0.0003246046321803899,12.157976543766388,202.17028874604642,0.9274626619082484,0.0002884615354585951,12.28863932033475,image21.jpg
101.884,45.16127039842878,0.7391481066334188,1.0805069708812605,7.322776490514367,234,97.8978,43.321689200214706,0.8248752568079663,1.3500824202830817,7.2461456430195215,224,93.6636,42.00526437293307,0.7664314009864717,1.3126758422080522,7.224691259170736,222,51.26353535353542,0.9864359702404081,0.00041990103050709113,11.605129308775405,85.2034486276911,0.9774427466533946,0.0003501836323471716,11.858215871120231,49.146363636363716,0.9870911525286261,0.0003934292419140904,11.67268312916943,105.27629833690446,0.9721290628364726,0.00028033637158247194,12.110567754879739,image211.jpg
102.1151,42.41722117242006,0.2674711869166648,-0.456780692858231,7.401459745757824,229,100.7833,42.568771900420145,0.2607305566550117,-0.45472355210357707,7.408848700573381,225,101.4325,41.90478067893925,0.26482328182342735,-0.4404544812163942,7.386022824625529,227,259.42676767676795,0.9278843579990406,0.00018823589429650046,12.70406437373244,763.9672482399756,0.786044810331953,0.00013009110874820314,13.175775669899268,583.3095959595964,0.8366735263643655,0.0001424038363432303,13.064912636555912,711.1540659116417,0.8008719121929062,0.00013418231874604602,13.135107772910496,image212.jpg
148.7535,41.106176394186804,-0.5881048009775769,-0.39532937909161303,7.262946086195485,199,140.1969,40.92289005422271,-0.5717820711479298,-0.4646753013480329,7.250912918217271,203,132.536,36.871312751243345,-0.5982547479304823,-0.42077943201853696,7.100071062056007,183,104.27222222222235,0.968043034125719,0.00029138863381287627,12.141308749789243,169.91480461177434,0.9480770404453747,0.00023811258595587956,12.393047693199879,101.1474747474749,0.9690773964875582,0.000284573002754821,12.150584032644367,225.77716559534747,0.9310027824944126,0.00021218597399753924,12.559257481661657,image213.jpg
125.6492,51.32349110650989,0.1088459470364219,-0.8964460077841037,7.617914964316788,252,123.2326,49.300086178829346,0.05035360672023673,-0.8696134246603462,7.5710921181069635,241,121.4415,47.017643260269864,-0.00899641155607654,-0.8274713650621321,7.516593641503809,242,243.22292929292954,0.9503506128446578,0.00017571676359555156,12.780925993945042,623.8892970105092,0.8723814974466856,0.00012690038135802797,13.19541329691379,457.85161616161656,0.9065128240906217,0.00014039893888378739,13.066348428950606,621.8706254463831,0.872811789743814,0.00013073133626694957,13.170295540966324,image22.jpg
132.6926,21.989004189367012,-0.7290154206264257,0.4189401683451477,6.3923257008772865,159,130.3947,20.569300228982026,-0.7457215198860706,0.5919314625172447,6.30596161666458,155,127.214,18.27944758465091,-0.7629221306148006,0.9614103895835768,6.148473907666433,148,79.37404040404041,0.9068075072851459,0.0006342567084991328,11.131671930328922,153.0945821854913,0.8199738552348257,0.00048804595805056487,11.494744811195886,114.99969696969701,0.8648484121283659,0.0005641159065401491,11.3213597972025,194.5490256096317,0.7711996129802422,0.000452718932280387,11.605343860372765,image222.jpg
